original_sentence,processed_tokens
"Kaza tarihinde yürürlükte bulunan Karayolları Trafik Kanununda da sigortalının sorumluluk riski kapsamında olmayan destek tazminatı talepleri ile destekten yoksun kalan hak sahibinin, sigortalının sorumluluk riski kapsamında olmakla beraber destek şahsın kusuruna denk gelen destek tazminatı taleplerinin sigorta teminatı kapsamında olduğuna ilişkin bir düzenleme olmadığı ve kapsama giren teminat türleri arasında sayılmadığına göre; davacının destek tazminatı talep etme hakları olmadığından (Yargıtay 17.hukuk Dairesi'nin 29/05/2017 tarih ve 2016/14573-2017/6035 sayılı kararı, Yargıtay 17.",kazmak tarih yürürlük bulmak karayol trafik Kanun sigorta sorumluluk risk kapsam olmak destek tazminat talep destek yoksun kala hak Sahib sigorta sorumluluk risk kapsam olmak beraber destek şahıs kusur denk gelen destek tazminat talep sigorta teminat kapsam olmak ilişkin bir düzenlemek olmak kapsamak girmek teminat tür ara saymak göre davacı destek tazminat talep etmek Hak olmak Yargıtay hukuk daire tarih sayılı karar Yargıtay
"Hukuk Dairesi'nin 08/05/2018 tarih ve 2017/4323-2018/4743 sayılı kararı) davacıların başvurusunun reddine karar verilmesi gerekirken, kabulüne karar verilmesi doğru görülmemiştir.",hukuk daire tarih sayılı karar davacı başvuru Redd karmak Unk gerekmek kabul karmak Unk doğru görmek
"Ancak bu yanılgının giderilmesi yeniden yargılama yapılmasını gerektirmediğinden; İtiraz Hakem Heyetince verilen kararın kaldırılarak, davacıların destekten yoksun kalma tazminatı talebinin reddine karar verilmesi gerekmiştir.(HMK.m.353/1-b/2).",ancak yanılgı Unk yeniden yargılamak Unk gerekmek itiraz Hakem heyet veri kararmak kaldırmak davacı destek yoksun kalmak tazminat talep Redd karmak Unk Unk
"HÜKÜM: Gerekçe uyarınca; 1- Davalı ... A. Ş. vekilince, Sigorta Tahkim Komisyonu İtiraz Hakem Heyetinin 21/02/2017 tarih ve 2016/İ.3886-2017/İHK-595 sayılı kararına karşı yapılan istinaf talebinin yukarıda gösterilen nedenlerle KABULÜNE, 1/1- İstinaf yasa yoluna başvuran davalı tarafından peşin olarak yatırılan 31,40-TL maktu istinaf karar ve ilam harcı ile 85,70-TL istinaf yoluna başvurma harcının talebi halinde davalıya İADESİNE, 1/2- İncelemenin duruşmasız olarak yapılması nedeniyle avukatlık ücreti takdirine yer olmadığına, 2/- Sigorta Tahkim Komisyonu İtiraz Hakem Heyetinin 21/02/2017 tarih ve 2016/İ.3886-2017/İHK-595 sayılı kararının KALDIRILMASINA, 2/1- Davacılar tarafından destekten yoksun kalma tazminatı talebiyle açılan davanın REDDİNE, 2/2- Davalı ... A. Ş., davacılar tarafından açılan davada kendini vekille temsil ettirdiğinden 5684 Sayılı Kanunun 30/17 ve karar tarihinde yürürlükte bulunan AAÜT 17/2.",hüküm gerek uyarınca davalı Vekil sigorta tahkim komisyon itiraz Hakem heyet tarih Unk sayılı karar karşı yapılanmak istinaf talep yukarı gösteri neden kabul istinaf yasmak yolunmak başvurmak davalı tarafından peşin Unk yatırmak maktu istinaf karmak ilâm harç istinaf yolunmak başvurmak harç talep hal davalı iade incelemek duruşma Unk Unk nedeniyle avukat ücret takdir yemek olmak sigorta tahkim komisyon itiraz Hakem heyet tarih Unk sayılı karar Unk davacı tarafından destek yoksun kalmak tazminat talep açmak dava Redd davalı davacı tarafından açmak dava kendi Vekil temsil etmek sayılı Kanu karmak tarih yürürlük bulmak Unk
"maddesi gereğince belirlenen 1.942,97-TL vekâlet ücretinin davacılardan alınarak davalı ... A.",madde gereğince belirlemek Unk ücret davacı Unk davalı
Ş.,
"'ye verilmesine, 2/3- Davacılar tarafça Sigorta Tahkim Komisyonu nezdinde yapılan yargılama sırasında yapılan yargılama giderlerinin kendi üzerinde bırakılmasına, 2/4- Davalı ... A. Ş. tarafından Sigorta Tahkim Komisyonu nezdinde yapılan 1.305,92-TL yargılama giderinin davacılardan alınarak davalı ... A.",Unk davacı taraf sigorta tahkim komisyon nezdinde yapılanmak yargılamak sırasında yapılanmak yargılamak gider kendi üzerinde bırakmak davalı tarafından sigorta tahkim komisyon nezdinde yapılanmak yargılamak gider davacı Unk davalı
Ş.,
"'ye verilmesine, Dosya üzerinde yapılan inceleme sonucunda, 20/7/2017 tarih ve 7035 sayılı Kanunun 31 inci maddesiyle değişik HMK.",Unk dosya üzerinde yapılanmak incelmek sonuç tarih sayılı Kanu inci madde değişik Unk
m. 361/1.,
"hükmü gereğince, kararın tebliğinden itibaren 2 hafta içerisinde Yargıtay'a temyiz başvurusunda bulunma yolu açık olmak üzere, oy birliğiyle karar verildi.20/09/2018.",hüküm gereğince kararmak tebliğ itibaren hafta içeri Yargıtay temyiz başvuru bulunmak yol açık olmak üzere birlik karmak Unk
"GEREĞİ DÜŞÜNÜLDÜ: Davacı vekili dava dilekçesinde; müvekkili şirketin 0001-0210-09349596 nolu Zorunlu Mali Mesuliyet Sigortası ile sigortalı, davalı ...'in maliki olduğu , dava dışı ...in alkollü olarak sevk ve idaresindeki... plakalı araç ile 21/07/2014 tarihinde .... Güngören adresinde seyir halinde olduğunu, ön sağ kısımları ile önce yaya ...'e daha sonra park halindeki ... plakalı aracın sol yan kısımlarına ve daha sonra yine park halindeki ... plakalı araca çarptığını, yaralanmalı-maddi hasarlı trafik kazası meydana geldiğini, trafik kazası tespit tutanağında kazanın meydana gelişini gösterir krokide durumun görüldüğünü, ... ve ... plakalı araçta meydana gelen zarar nedeniyle 1,54 promil alkollü olduğunu, sürücü ...'in asli ve %100 oranında kusurlu olduğunu, Bakırköy .... İcra Müdürlüğünün... Esas sayılı dosyasında haksız olarak yapılan itirazın iptali ile takibin devamına, yargılama giderleri ile vekalet ücretinin davalı tarafa yüklenilmesine karar verilmesini talep etmiştir.",gerek düşünmek davacı Vekil dav dilekçe müvekkil şirket No zorunlu malî mesuliyet sigorta sigorta davalı Mâlik olmak dav dış alkol Unk sevk idare plaka araç tarih Güngören adres seyir hal olmak sağ kısım önce yaya sonra Park hal plaka araç sol yan kısım sonra yine Park hal plaka ara çarpmak Unk hasar trafik kazmak meydan gelmek trafik kazmak tespit tutanak Kaza meydan Unk Unk kroki durum görmek plaka araç meydan gelen zarar nedeniyle promil alkol olmak sürmek aslî oran kusur olmak Bakırköy icra müdür esas sayılı dosya Hak Unk yapılanmak itiraz iptal takip devam yargılamak gider vekâlet ücret davalı taraf yüklemek karmak Unk talep etmek
"Dava, 6102 sayılı TTK.",dav sayılı Ttk
nun yürürlüğe girdiği 01/07/2012 tarihinden sonra açılmıştır.,Unk yürürlük girmek tarih sonra açmak
Bakırköy 1.,Bakırköy
"Asliye Ticaret Mahkemesi'nin 30/12/2016 tarihli 2016/1068 esas 2016/1044 karar sayılı ilamıyla ""davacı şirket ile davalı esnaf arasındaki ilişkinin karşılıklı olarak mesleki amaç ile yapıldığı, tarafların sıfatı ve ilişki konusu karşısında uyuşmazlığın genel görevli Asliye Hukuk Mahkemesince halli gerektiği"" gerekçesiyle dava dilekçesinin usulden reddine karar verildiği görülmüştür.",asliye ticaret mahkeme tarih esas karmak sayılı ilâm davacı şirket davalı esnaf ara ilişki karşılık Unk meslekî amaç Unk taraf sıfat ilişki konu karşı uyuşmak genel görev asliye hukuk mahkeme hal gerekmek gerekçe dav dilekçe usul Redd karmak Unk görmek
"Davacı vekilinin süresinde ibraz ettiği istinaf dilekçesinde dava konusu uyuşmazlığın zorunlu sigortalara ilişkin olup bu hususun TTK 1483/1 maddesinde düzenlendiğini, uyuşmazlığın ticari dava niteliğinde olduğunu, çözümünde de Ticaret Mahkemesinin görevli olduğunu beyanla ilk derece mahkemesinin kararının kaldırılmasını talep ettiği görülmüştür.",davacı Vekil süre ibraz etmek istinaf dilekçe dav konu uyuşmak zorunlu sigorta ilişkin Unk husus Ttk madde düzenlemek uyuşmak ticarî dav nitelik olmak çözüm ticaret mahkeme görev olmak beyan ilk derece mahkeme karar kaldırmak talep etmek görmek
GEREKÇE: Bakırköy 1.,gerek Bakırköy
"Asliye Ticaret Mahkemesi'nin 30/12/2016 tarihli 2016/1068 esas 2016/1044 karar sayılı ilamıyla ""davacı şirket ile davalı esnaf arasındaki ilişkinin karşılıklı olarak mesleki amaç ile yapıldığı, tarafların sıfatı ve ilişki konusu karşısında uyuşmazlığın genel görevli Asliye Hukuk Mahkemesince halli gerektiği"" gerekçesiyle görevsizlik kararı verdiği anlaşılmıştır.",asliye ticaret mahkeme tarih esas karmak sayılı ilâm davacı şirket davalı esnaf ara ilişki karşılık Unk meslekî amaç Unk taraf sıfat ilişki konu karşı uyuşmak genel görev asliye hukuk mahkeme hal gerekmek gerekçe görev karar vermek anlaşmak
"Dava konusu uyuşmazlıkta davacı şirketin ZMMS sigortacısı olduğu, sigorta hukukunun 6102 sayılı TTK 6.kitabında 1401 ve devam maddelerinde zorunlu sorumluluk sigortasının ise TTK 1483 vd maddelerinde düzenlendiği, zorunlu sorumluluk sigortası TTK'da düzenlenen hususlardan olmakla TTK 4/1-a ve 5/1 maddeleri gereğince davanın ticari dava olduğu ve Asliye Ticaret Mahkemesi'nin görev alanı içinde bulunduğundan davacı vekilinin istinaf isteminin kabulüne, ilk derece mahkemesinin kararının kaldırılarak davanın esasına girilerek yargılamaya devam edilmek üzere dosyanın mahkemesine gönderilmesine karar verilerek aşağıdaki hüküm kurulmuştur.",dav konu uyuşmak davacı şirket Unk sigortacı olmak sigorta hukuk sayılı Ttk kitap devam madde zorunlu sorumluluk sigorta Ttk madde düzenlemek zorunlu sorumluluk sigorta Ttk düzenlemek husus olmak Ttk madde gereğince dava ticarî dav olmak asliye ticaret mahkeme görev ala içinde bulunmak davacı Vekil istinaf istem kabul ilk derece mahkeme karar kaldırmak dava esas girmek yargılamak devam Unk üzere dosya mahkeme Unk karmak Unk aşağı hüküm kurmak
"KARAR: HMK 353/1-a-3 maddesi gereğince istinaf isteminin KABULÜNE, Bakırköy 1.",karmak Unk madde gereğince istinaf istem kabul Bakırköy
"Asliye Ticaret Mahkemesi'nin 30/12/2016 tarihli 2016/1068 esas 2016/1044 karar sayılı kararının kaldırılarak davanın esasına girilerek yargılamaya devam edilmek üzere dosyanın mahkemesine GÖNDERİLMESİNE, Peşin alınan maktu istinaf karar harcının talebi halinde yatırana iadesine, İstinaf yargılama giderlerinin verilecek nihai kararda değerlendirilmesine, İstinaf incelemesi duruşmasız yapıldığından istinaf aşaması için ayrıca avukatlık ücreti takdirine yer olmadığına, Dair, dosya üzerinde yapılan inceleme sonucunda oy birliği ile ve kesin olarak karar verildi.",asliye ticaret mahkeme tarih esas karmak sayılı karar kaldırmak dava esas girmek yargılamak devam Unk üzere dosya mahkeme Unk peşin Unk maktu istinaf karmak harç talep hal yatırmak iade istinaf yargılamak gider Unk nihaî karar değerlendirmek istinaf incelemek duruşma Unk istinaf aşama ayrıca avukat ücret takdir yemek olmak dair dosya üzerinde yapılanmak incelmek sonuç birlik kesin Unk karmak Unk
28/09/2018,
"GEREĞİ DÜŞÜNÜLDÜ: Davacı vekili Sigorta Tahkim Komisyonuna verdiği dilekçede; davacı ...'ın 10/04/2013 tarihinde dava dışı sürücü ...'in motosikleti ile yaptığı tek taraflı kaza sonucu yaralandığını ve %100 malûl kaldığını belirterek 40.500,00-TL (ıslah ile 250.000,00-TL) bakıcı giderinin (tedavi gideri kapsamında) temerrüt tarihinden itibaren avans faizi ile davalı Güvence Hesabından tahsilini talep etmiştir.",gerek düşünmek davacı Vekil sigorta tahkim komisyon vermek dilekçe davacı tarih dav dış sürmek motosiklet yapmak tek taraf kazmak sonuç yaralamak Mall kalmak belirtmek ıslah bakıcı gider tedavi gider kapsam temerrüt tarih itibaren avans faiz davalı güve hesap tahsil talep etmek
"Davalı sigorta vekili cevap dilekçesiyle,Davacıya daha önce 18.04.2016 tarihinde malûliyet tazminatı kapsamında 250.000,00-TL ödeme yapıldığını, 6111 sayılı Kanun uyarınca tedavi giderlerinden SGK'nın sorumlu olduğunu belirterek talebin reddini istemiştir.",davalı sigorta Vekil cevap Unk önce tarih Unk tazminat kapsam ödemek Unk sayılı Kanu uyarınca tedavi gider Sgk sorumlu olmak belirtmek talep Redd istemek
Sigorta Tahkim Komisyonu Uyuşmazlık Hakem Kararında; 6111 sayılı Yasa uyarınca bakıcı giderlerinden SGK'nın sorumlu olduğunu belirterek talebin reddine karar verilmiştir.Karara karşı davacı vekili itiraz hakem heyetine itiraz etmiştir.,sigorta tahkim komisyon uyuşmak Hakem karar sayılı yasmak uyarınca bakıcı gider Sgk sorumlu olmak belirtmek talep Redd karmak Unk karşı davacı Vekil itiraz Hakem heyet itiraz etmek
"İtiraz Hakem Heyeti Kararında; 6111 sayılı Yasa ile gelen değişikliğin bakıcı ve tedavi giderleri gibi harcamaları kapsamadığını, bu giderin ZMMS kapsamında kaldığını belirterek başvurun kabûlü ile 250.000,00-TL bakıcı giderinin (tedavi gideri kapsamında kabul edilerek) 02.09.2016 tarihinden itibaren yasal faizi ile birlikte davalıdan alınarak davacıya verilmesine karar verilmiştir.Davacı vekili bu kez karara karşı istinaf yoluna başvurmuştur.",itiraz Hakem heyet karar sayılı yasmak gelen değişik bakıcı tedavi gider harcamak kapsamak gider Unk kapsam kalmak belirtmek başvurmak Unk bakıcı gider tedavi gider kapsam kabul Unk tarih itibaren yasal faiz birlikte davalı Unk davacı Unk karmak Unk Vekil kararmak karşı istinaf yolunmak başvurmak
"İstinaf Sebepleri: 1-Davacıya daha önce 18.04.2016 tarihinde malûliyet ödemesi yapıldığını, bu nedenle temerrütün bu tarihten 8 gün sonra gerçekleştiğini, 2-TTK 6.",istinaf sebep davacı önce tarih Unk ödemek Unk neden Unk tarih gün sonra gerçek Ttk
Madde uyarınca avans faizine hükmedilmesi gerektiğini ileri sürmüştür.,Mad uyarınca avans faiz hükmetmek gerekmek ileri sürmek
"Dava,Trafik kazasından kaynaklanan haksız fiile dayalı tazminat davasıdır.",Unk Kaza kaynaklanmak Hak fiil dayalı tazminat dava
"Davacının dava dışı ...'in sürücüsü olduğu motosiklet ile kaza yaptığı, bu kaza sonucu davalının %100 oranında malûl kaldığı, davalı Güvence Hesabı tarafından davacıya 18.04.2016 tarihinde 250.000,00-TL malûliyet tazminatının sürekli sakatlık tedavi gideri kapsamında ödendiği konusunda ihtilaf bulunmamaktadır.",davacı dav dış sürücü olmak motosiklet kazmak yapmak kazmak sonuç davalı oran Mall kalmak davalı güve hesap tarafından davacı tarih Unk tazminat sürekli sakat tedavi gider kapsam Unk konu ihtilâf bulunmak
"Her ne kadar riziko davacının ilk başvurma tarihi olan 24.12.2015 tarihinde ihbar edilmiş ise de davalının maluliyete ilişkin raporunun 11.08.2016 tarihinde alındığı ve maluliyet raporundan sonra başvurunun 23/08/2016 tarihinde yapıldığı,buna göre temerrütün 02.09.2016 tarihinde oluştuğu, kazaya karışan aracın motosiklet olduğu da gözönünde tutulduğunda avans faizi talep edilemeyeceği gözönünde tutularak davacı vekilinin istinaf talebinin HMK 353/1-b/1 maddesi yönünden reddi gerektiğine karar verilmiştir.",kadar riziko davacı ilk başvurmak tarihî o tarih ihbar Unk davalı maluliyet ilişkin rapor tarih alınmak maluliyet rapor sonra başvuru tarih Unk göre Unk tarih oluşmak Kaza karışmak araç motosiklet olmak gözönü tutulmak avans faiz talep Unk gözönü Unk davacı Vekil istinaf talep Unk madde yön Redd gerekmek karmak Unk
HÜKÜM: Gerekçe uyarınca; 1-Usul ve esas yönünden hukuka uygun bulunan 15/02/2017 gün ve 2017/İ.61 - 2017/İHK.,hüküm gerek uyarınca usul esas yön hukuk uygun bulmak gün Unk
440 sayılı Sigorta Tahkim Komisyonu İtiraz Hakem Heyeti kararına yönelik olarak davacı vekili tarafından yapılan istinaf başvurusunun HMK.,sayılı sigorta tahkim komisyon itiraz Hakem heyet karar yönelik Unk davacı Vekil tarafından yapılanmak istinaf başvuru Unk
"353/1-b/1 maddesi gereğince ESASTAN REDDİNE, 2-İstinaf yasa yoluna başvuran davacı tarafından peşin olarak yatırılan 154,30-TL başvurma harcından, alınması gereken 98,10-TL başvurma harcının düşümü ile kalan 56,20-TL başvurma harcı ile, alınan 31,40 TL maktu karar ve ilam harcının talep halinde davacıya İADESİNE, 3-İncelemenin duruşmasız olarak yapılması nedeniyle avukatlık ücreti takdirine yer olmadığına, 4-Davacılar tarafından istinaf aşamasında yapılan giderlerin kendi üzerinde bırakılmasına, Dosya üzerinde yapılan inceleme sonucunda, 20/7/2017 tarih ve 7035 sayılı Kanunun 31 inci maddesiyle değişik HMK.",madde gereğince esas Redd istinaf yasmak yolunmak başvurmak davacı tarafından peşin Unk yatırmak başvurmak harç alınmak gerekmek başvurmak harç düş kala başvurmak harç Unk maktu karmak ilâm harç talep hal davacı iade incelemek duruşma Unk Unk nedeniyle avukat ücret takdir yemek olmak davacı tarafından istinaf aşama yapılanmak gider kendi üzerinde bırakmak dosya üzerinde yapılanmak incelmek sonuç tarih sayılı Kanu inci madde değişik Unk
