original_sentence,processed_tokens
"Maddesinin uygulanması ve 2-8 gün içinde ayıp ihbarında bulunulması gerektiğini, ayıp iddiasının süresinde yapılmadığını, bu nedenle davalının ayıplı imalatı kabul etmiş sayılması gerektiğini, ayıp iddiasının cari hesabın tamamına sirayet edeceği şeklinde yorumlanamayacağını, alacak likit olduğundan icra inkar tazminatına hükmedilmesi gerektiğini belirterek, yerel mahkeme kararının kaldırılmasına karar verilmesini istemiştir.",madde uygulanmas gün iç ayıp ihbar bulunulmas gerektik ayıp iddia süre yapılmadık nede daval ayıplı imalat kabul et sayılmas gerektik ayıp iddia cari hesap tamam sirayet edecek şekl yorumlanamayacak alacak likit olduk icra inkar tazminat hükmedilmes gerektik belirterek yerel mahke karar kaldırılma karar verilme istemiş
"Dava, eser sözleşmesinden kaynaklanan iş bedeli alacağının tahsili için girişilen icra takibine itirazın iptali ve takibin devamı, icra inkar tazminatının tahsili istemlerine ilişkindir.",dav eser sözleşme kaynaklana bedel alacak tahsil girişile icra takip itiraz iptal takip deva icra inkar tazminat tahsil istem ilişk
"Taraflar arasında yazılı sözleşme bulunmamakla birlikte, akdi ilişkinin varlığı konusunda uyuşmazlık yoktur.",taraf ara yazıl sözleşme bulunmamak birlik akdi ilişki varlık konu uyuşmazlık yok
"Buna göre, yanlar arasında sözleşme tarihinde yürürlükte bulunan 6098 sayılı BK'nın 470 ve devamı maddelerinde düzenlenen eser sözleşmesi ilişkisi bulunmaktadır.",p gör yan ara sözleşme tarih yürürlük buluna sayıl bknın deva madde düzenlene eser sözleşmes ilişkis bulunmak
"Eser sözleşmelerinde TBK'nın 479/1 maddesi gereği iş sahibinin  borcu iş bedelini ödemek; yüklenicinin borcu ise, TBK'nın 471/1 maddesi gereği eseri iş sahibinin amacına uygun, menfaatlerini gözeterek, sadakat ve özenle ifa etmektir.",eser sözleşme tbknın maddes gerek sahip borcu bedel ödemek yükleniç borcu tbknın maddes gerek eser sahip amaç uygu menfaat gözeterek sadakat öze ifa etmek
"Eser sözleşmesinde ayıp, 6098 sayılı TBK'nın 474-478. maddeleri arasında düzenlenmiştir.",eser sözleşme ayıp sayıl tbknın madde ara düzenle
"Ayıp, imâl edilen bir eserde, sözleşme ve eklerine, iş sahibinin beklediği amaca ve dürüstlük kurallarına göre bulunması gereken vasıfların bulunmaması, bulunmaması gereken vasıfların ise bulunması olarak tanımlanabilir.",ayıp iml edile bir eser sözleşme ek sahip bekledik amaç dürüstlük kural gör bulunmas gereke vasıf bulunmamas bulunmamas gereke vasıf bulunmas olarak tanımlanabilir
"İmâl edilen eserde ayıp varsa, iş sahibi tarafından süresi içersinde ayıp ihbarında bulunulması şartıyla sözleşme ve dava tarihinde yürürlükte bulunan Borçlar Kanunu'nun 475. maddesinde sayılan seçimlik haklar kullanılabilir.",iml edile eser ayıp var sahip taraf süres içers ayıp ihbar bulunulmas şartı sözleşme dav tarih yürürlük buluna borç kanun madde sayıla seçimlik hak kullanılabilir
Bu hakkın kullanması doğrudan dava yoluyla veya yüklenici tarafından aleyhine açılmış olan bir davada def'i olarak ileri sürülmek suretiyle de olabilir.,hakk kullanmas doğru dav yol yükleniç taraf aleyh açıl ola bir dava def olarak i sürülmek suret olabilir
"Ayıp nedeniyle yüklenicinin sorumluluğunun düzenlendiği TBK'nın 474. maddesi uyarınca açık ayıplar yönünden iş sahibi imkân bulur bulmaz eseri gözden geçirmek ve ayıpları varsa, bunu uygun bir süre içinde; gizli ayıplar yönünden ise, 477/son maddesi uyarınca, ayıp ortaya çıkar çıkmaz gecikmeksizin durumu yükleniciye bildirme zorunluluğu vardır.",ayıp neden yükleniç sorumluluk düzenlendik tbknın maddes uyar açık ayıp yön sahip imkn bulur bulmaz eser göz geçirmek ayıp var p uygu bir sür iç gizli ayıp yön son maddes uyar ayıp orta çıkar çıkmaz gecikmeksiz dur yüklenici bildirme zorunluluk var
Ayıbın bildirilmemesi halinde eser olduğu gibi kabul edilmiş sayılır.,ayıp bildirilmemes hal eser olduk kabul edil sayılır
Ayıp ihbarı yapıldığını bundan yararlanacak olan iş sahibinin ispatlaması gerekir.,ayıp ihbar yapıldık p yararlanacak ola sahip ispatlamas gerekir
(bkz.,bkz
Yargıtay 15.,yargıtay
"Hukuk Dairesi'nin 20/12/2017 tarih ve 2016/2999 esas, 2017/4502 karar; 05/02/2018 tarih, 2016/3790 esas, 2018/366 karar sayılı kararları)
Somut olayda,  davalının siparişi üzerine yapılan üretim sonucu davacı tarafından davalıya 428 kg kumaş teslim edildiği tarafların kabulündedir.",hukuk daire tarih esas karar tarih esas karar sayıl karar somut olay daval sipariş üzer yapıla üret sonuç davaç taraf davalı kumaş tesl edildik taraf kabul
"Mahkemece yapılan keşif sonrası alınan bilirkişi raporuna göre, davacı tarafından üretilen kumaşlardan 378,80 kg kısmında likra ezikleri, likra kaçakları ve yabancı elyaf hatalarının bulunduğu, gramajlarının olması gerekenden düşük olduğu, kumaş topları arasında renk farkı ve boyamada çok fazla abraj bulunduğu, ayıbın kumaşın boyanmasından kaynaklandığı, açık ayıp niteliğinde olduğu belirlenmiştir.",mahkemeç yapıla keşif sonras alına bilirkiş rapor gör davaç taraf üretile kumaş kısm likra ezik likra kaçak yabancı elyaf hata bulunduk gramaj olmas gereke düşük olduk kumaş top ara renk farkı boyama faz abraj bulunduk ayıp kumaş boyanma kaynaklandık açık ayıp nitelik olduk belirle
"Davacı yüklenici tarafından üretimi yapılan kumaşların tesliminden sonra, kumaşların miktarı, ayıbın cinsi ve tetkik için geçen süre göz önüne alındığında makul sayılabilecek süre içerisinde davalı iş sahibi tarafından iade faturası kesilmek ve ihtarda bulunulmak suretiyle ayıp ihbarının yapıldığı anlaşılmaktadır.",davaç yükleniç taraf üret yapıla kumaş teslim sonra kumaş miktar ayıp cinsi tetkik geçe sür göz ön alındık makul sayılabilecek sür içeri daval sahip taraf ia faturas kesilmek ihtar bulunulmak suret ayıp ihbar yapıldık anlaşılmak
"Bilirkişi raporunda, kumaşların kg fiyatının 25,00 TL olmasına rağmen ayıplı haliyle piyasa malı olarak ancak 5,00 TL'den satılabileceği, buna göre yapılan hesaplamada, oluşan ayıplı iş bedelinin fatura bedelinden düşülmesi halinde davacının ancak 2.045,54 TL yönünden talepte bulunabileceği belirtilmiştir.",bilirkiş rapor kumaş fiyat olma rağme ayıplı hali piyas mal olarak ancak tlden satılabilecek p gör yapıla hesaplama oluşa ayıplı bedel fatur bedel düşülmes hal davaç ancak yön talep bulunabilecek belirtil
"Mahkemece, denetime açık ve gerekçeli bilirkişi raporu esas alınmak suretiyle  2.045,54 TL yönünden itirazın iptaline karar verilmesi yerinde olmuştur.",mahkemeç denet açık gerekçel bilirkiş rapor esas alınmak suret yön itiraz iptal karar verilmes yer ol
Davacı tarafça açılan davada ayrıca icra inkar tazminatı talep edilmiştir.,davaç tarafça açıla dava ayrıç icra inkar tazminat talep edil
İtirazın iptâli davalarında İcra ve İflas Kanunu'nun 67/2.,itiraz iptli dava icra iflas kanun
"Maddesi kapsamında alacaklı yararına icra inkâr tazminatına hükmedilebilmesi için, diğer  yasal koşullar yanında, takibe konu alacağın likid olması da zorunludur.",maddes kapsam alacaklı yarar icra inkr tazminat hükmedilebilmes diğer yasal koşul yan takip ko alacak likidi olmas zorunlu
"Bir uyuşmazlıkta likid bir alacaktan söz edilebilmesi için, ya alacağın gerçek miktarının belli ve sabit olması ya da borçlusu tarafından belirlenebilmesi için bütün unsurların bilinmesi veya bilinmesinin gerekmekte olması; böylece, borçlunun borç tutarını tahkik ve tayin etmesinin mümkün bulunması; başka bir ifadeyle, borçlunun yalnız başına ne kadar borçlu olduğunu tespit edebilir durumda olması gerekir.",bir uyuşmazlık likidi bir alacak söz edilebilmes alacak gerçek miktar belli sabit olmas borçlus taraf belirlenebilmes büt unsur bilinmes bilinme gerekmek olmas böyleç borçlu borç tutar tahkik tay etme mümk bulunmas başka bir ifade borçlu yalnız baş kadar borçlu olduk tespit edebilir dur olmas gerekir
"Gerek borç ve gerekse borçlu bakımından, bu koşullar mevcut ise, ortada likid bir alacak bulunduğu kabul edilmelidir (bkz.Yargıtay Hukuk Genel Kurulu'nun 07.06.2006 tarih, 2006/19-295 Esas, 2006/341 Karar sayılı; Yargıtay 15.",gerek borç gerek borçlu bakım koşul mevcut orta likidi bir alacak bulunduk kabul edilmel bkzyargıtay hukuk genel kurul tarih esas karar sayıl yargıtay
"Hukuk Dairesi'nin 12/07/2018 tarih ve 2018/1110 esas, 2018/3043 karar sayılı kararları).",hukuk daire tarih esas karar sayıl karar
"Eldeki davada,  davacı tarafından üretilip faturaya bağlanan kumaşların ayıplı olduğu, ayıbın cinsi ve miktarı, ayıplı kısmın bedeli ve sonuçta davalı iş sahibinin davacı yükleniciye ödemesi gereken miktar davalı tarafından bilinebilecek nitelikte ve belirli olmadığından ve yaptırılan bilirkişi incelemesi ve yargılama sonucunda ortaya çıktığından alacağın likit olduğu söylenemez.",el dava davaç taraf üretilip fatura bağlana kumaş ayıplı olduk ayıp cinsi miktar ayıplı kısm bedel sonuç daval sahip davaç yüklenici ödemes gereke miktar daval taraf bilinebilecek nitelik belirli olmadık yaptırıla bilirkiş incelemes yargıla sonuç orta çıktık alacak likit olduk söylenemez
Bu durumda İİK'nın 67/2.,dur iikn
Maddesindeki şartların oluşmadığı kabul edilmelidir.,maddes şart oluşmadık kabul edilmel
Mahkemece icra inkar tazminatı talebinin reddine karar verilmesi de doğru olmuştur.,mahkemeç icra inkar tazminat talep reddi karar verilmes doğru ol
"Öte yandan, davalının kötüniyet tazminatı talebi de bulunmaktadır.",ö ya daval kötüniyet tazminat talep bulunmak
İİK'nın 67/II.,iikn
maddesi gereğince takipte haksız ve kötüniyetli görülürse alacaklının diğer tarafın talebi üzerine red veya hükmolunan meblağın %20'sinden aşağı olmamak üzere uygun bir tazminata mahkum edileceği hükmü getirilmiş ise de; icra takibinde alacaklının kötüniyet tazminatı ile sorumlu tutulabilmesi için takipte haksız olması yeterli olmayıp ayrıca kötüniyetli olduğunun kanıtlanması gerekir.,maddes gerek takip haksız kötüniyetli görülür alacaklı diğer taraf talep üzer red hükmoluna meblak s aşak olmamak üzer uygu bir tazmina mahk edilecek hükmü getiril icra takip alacaklı kötüniyet tazminat sorumlu tutulabilmes takip haksız olmas yeterli olmayıp ayrıç kötüniyetli olduk kanıtlanmas gerekir
"Somut olayda davacının takipte kötüniyetli olduğu kanıtlanmadığı gibi, dava yapılan bilirkişi incelemesi sonucunda sonuçlandırılabildiğinden davacının kötüniyetli olduğunun kabulü de mümkün değildir.",somut olay davaç takip kötüniyetli olduk kanıtlanmadık dav yapıla bilirkiş incelemes sonuç sonuçlandırılabildik davaç kötüniyetli olduk kabulü mümk değil
Bu açıklamalar ışığında mahkemece kötüniyet tazminatı talebinin reddine karar verilmesi somut olaya ve hukuka uygun olmuştur.,açıklama ışık mahkemeç kötüniyet tazminat talep reddi karar verilmes somut ola hukuk uygu ol
"Açıklanan nedenlerle, yerel mahkeme kararı usul ve yasaya uygun bulunduğundan, davacı vekilinin istinaf talebinin esastan reddine karar verilmesi gerekmiştir.",açıklana nede yerel mahke karar usul yasa uygu bulunduk davaç vekil istinaf talep esas reddi karar verilmes gerek
"HÜKÜM: Gerekçesi yukarıda açıklandığı üzere;
1- Bakırköy 2.",hük gerekçes yukarı açıklandık üzer bakırköy
"Asliye Ticaret Mahkemesi'nin 17/05/2017 tarih ve 2016/96 esas, 2017/510  karar sayılı kararında usul ve esas yönünden yasaya aykırı bir durum bulunmamasına göre, davacı vekilinin istinaf başvurusunun HMK'nın 353/1-b-1 maddesi gereğince esastan REDDİNE,
2-Alınması gereken 35,90-TL istinaf karar harcından peşin alınan 31,40-TL'nin mahsubu ile bakiye 4,50-TL istinaf karar harcının davacıdan alınarak hazineye gelir kaydına,
3-Davacı tarafça yapılan istinaf yargılama giderlerinin üzerinde bırakılmasına,
4-İstinaf incelemesi sırasında duruşma açılmadığından davalı yararına vekâlet ücreti takdirine yer olmadığına,
Dosya üzerinden yapılan inceleme sonucunda, HMK'nın 362/1-a bendi gereğince KESİN olmak üzere 03/10/2018 tarihinde oybirliği ile karar verildi.",asli ticaret mahkeme tarih esas karar sayıl karar usul esas yön yasa aykır bir dur bulunmama gör davaç vekil istinaf başvuru hmknın maddes gerek esas reddi alınmas gereke istinaf karar harç peş alına tlnin mahsup baki istinaf karar harcı davacı alınarak hazine gelir kaydı davaç tarafça yapıla istinaf yargıla gider üzer bırakılma istinaf incelemes sıra duruşma açılmadık daval yarar veklet ücret takdir yer olmadık dosya üzer yapıla incele sonuç hmknın be gerek ke olmak üzer tarih oybirlik karar veril
"GEREĞİ DÜŞÜNÜLDÜ:Dava, davacı şirketten araç kiralayan davalının, kiraladığı araç ile kaza yapması nedeniyle, araç hasar bedeli, sigorta prim farkı, mahrum kalınan kar talebine ilişkindir.",gerek düşünüldüdav davaç şirket araç kiralaya daval kiraladık araç kaz yapmas neden araç hasar bedel sigor prim farkı mahr kalına kar talep ilişk
Mahkemece davanın kısmen kabulüne karar verilmiştir.,mahkemeç dava kısme kabul karar veril
"Davacının istinaf talebi, mahrum kalınan karın eksik belirlendiği hususuna ilişkindir.",davaç istinaf talep mahr kalına kar eksik belirlendik husu ilişk
"Davalının istinaf talebi, açılan davada tüketici mahkemelerinin görevli olduğu, hasar tazminatından sigorta şirketinin sorumlu olduğu, sigorta priminden sorumlu olmadıkları, mahrum kalınan kardan sorumlu olmadıkları hususlarına ilişkindir.",daval istinaf talep açıla dava tüketiç mahkeme görevli olduk hasar tazminat sigor şirket sorumlu olduk sigor prim sorumlu olmadık mahr kalına kar sorumlu olmadık husus ilişk
Dava tarihi 15/08/2011'dir.,dav tarih dir
Dava tarihi itibariyle açılan davada Asliye Hukuk Mahkemeleri görevli bulunmaktadır.,dav tarih itibar açıla dava asli hukuk mahkeme görevli bulunmak
Asliye Hukuk Mahkemeleri ile Asliye Ticaret Mahkemeleri arasında dava tarihi itibariyle iş bölümü ilişkisi mevcuttur.,asli hukuk mahkeme asli ticaret mahkeme ara dav tarih itibar böl ilişkis mevcut
Taraflar iş bölümü itirazını ilk itiraz olarak ileri sürebilirler.,taraf böl itiraz ilk itiraz olarak i sürebilir
"Davalı vekili cevap dilekçesi ile, Ticaret mahkemesinin görevli olmadığı, Tüketici mahkemesinin görevli olduğu yönünde itirazda bulunmuştur.",daval vekil cevap dilekçes ticaret mahkeme görevli olmadık tüketiç mahkeme görevli olduk yön itiraz bul
"Bu itiraz usulüne uygun bir iş bölümü itirazı değil, görev itirazı niteliğindedir.",itiraz usul uygu bir böl itiraz değil görev itiraz nitelik
Davalı vekilince asliye ticaret mahkemesinin değil iş bölümü itibariyle asliye hukuk mahkemesinin davaya bakması gerektiğine ilişkin usulüne uygun bir iş bölümü  itirazı yapılmadığından davanın asliye ticaret mahkemesinde görülmesine bir usulsüzlük bulunmamaktadır.,daval vekil asli ticaret mahkeme değil böl itibar asli hukuk mahkeme dava bakmas gerektik ilişk usul uygu bir böl itiraz yapılmadık dava asli ticaret mahkeme görülme bir usulsüzlük bulunmamak
"İstinaf edenlerin sıfatına, istinafın kapsam ve nedenine, dosya içerisindeki bilgi ve belgelere, mahkeme kararının gerekçesinde dayanılan delillerin tartışılıp değerlendirilmesinde, hükme esas alınan  04/01/2016 havale tarihli rapor ile 16/11/2016 havale tarihli ek raporun olaya, oluşa ve Yargıtay uygulamalarına uygun denetlenebilir gerekçeler içermesine, kazanın meydana gelmesinde davalı tarafın % 100 oranında kusurlu bulunmasına, davalı tarafça olayın farklı bir şekilde meydana geldiğine ilişkin dosyaya herhangi bir delil sunulmamasına, davalının araç hasar bedelinden, sigorta priminden ve mahrum kalınan kardan sorumlu olmasına göre, Mahkemece işin esasına girilerek yazılı gerekçeyle karar verilmesinde usul ve yasaya aykırılık bulunmadığından; davacı vekili ile davalı vekilinin tüm istinaf taleplerinin reddi gerekmiştir(HMK 353/1-b/1).",istinaf ede sıfat istinaf kap neden dosya içeris bilgi belge mahke karar gerekçe dayanıla delil tartışılıp değerlendirilme hükme esas alına havale tarihli rapor havale tarihli rapor ola oluş yargıtay uygulama uygu denetlenebilir gerekçe içerme kaza meyda gelme daval taraf oran kusurlu bulunma daval tarafça olay farklı bir şekil meyda geldik ilişk dosya herhangi bir delil sunulmama daval araç hasar bedel sigor prim mahr kalına kar sorumlu olma gör mahkemeç iş esa girilerek yazıl gerekçe karar verilme usul yasa aykırılık bulunmadık davaç vekil daval vekil istinaf talep redi gerekmiştirhmk
